Date,Open,High,Low,Close,Adj Close,Volume
2013-08-19,0.570000,0.570000,0.570000,0.570000,0.332452,20000
2013-08-20,0.570000,0.570000,0.550000,0.550000,0.320787,45000
2013-08-21,0.550000,0.550000,0.550000,0.550000,0.320787,5000
2013-08-22,0.545000,0.545000,0.540000,0.540000,0.314955,65000
2013-08-23,0.550000,0.580000,0.550000,0.575000,0.335369,64000
2013-08-26,0.575000,0.575000,0.575000,0.575000,0.335369,0
2013-08-27,0.575000,0.575000,0.560000,0.565000,0.329536,148900
2013-08-28,0.565000,0.580000,0.550000,0.570000,0.332452,132000
2013-08-29,0.570000,0.575000,0.570000,0.575000,0.335369,55000
2013-08-30,0.575000,0.580000,0.570000,0.580000,0.338285,70100
2013-09-02,0.580000,0.580000,0.580000,0.580000,0.338285,0
2013-09-03,0.580000,0.580000,0.580000,0.580000,0.338285,122000
2013-09-04,0.580000,0.580000,0.580000,0.580000,0.338285,25000
2013-09-05,0.590000,0.590000,0.590000,0.590000,0.344117,5000
2013-09-06,0.600000,0.605000,0.600000,0.600000,0.349950,42000
2013-09-09,0.605000,0.625000,0.605000,0.615000,0.358698,153100
2013-09-10,0.615000,0.615000,0.610000,0.615000,0.358698,81600
2013-09-11,0.600000,0.610000,0.600000,0.610000,0.355782,18000
2013-09-12,0.610000,0.625000,0.610000,0.625000,0.364531,141700
2013-09-13,0.625000,0.625000,0.620000,0.620000,0.361615,38500
2013-09-17,0.620000,0.620000,0.620000,0.620000,0.361615,27000
2013-09-18,0.620000,0.620000,0.620000,0.620000,0.361615,10000
2013-09-19,0.630000,0.660000,0.630000,0.655000,0.382028,183200
2013-09-20,0.655000,0.655000,0.655000,0.655000,0.382028,0
2013-09-23,0.660000,0.680000,0.660000,0.665000,0.387861,76500
2013-09-24,0.665000,0.665000,0.665000,0.665000,0.387861,0
2013-09-25,0.670000,0.730000,0.665000,0.730000,0.425772,278500
2013-09-26,0.685000,0.700000,0.685000,0.695000,0.405358,88500
2013-09-27,0.695000,0.695000,0.695000,0.695000,0.405358,22900
2013-09-30,0.695000,0.695000,0.695000,0.695000,0.405358,0
2013-10-01,0.690000,0.700000,0.690000,0.700000,0.408275,12000
2013-10-02,0.700000,0.700000,0.700000,0.700000,0.408275,30000
