Date,Open,High,Low,Close,Adj Close,Volume
2014-04-17,0.214295,0.216768,0.210174,0.216768,0.194546,15549379
2014-04-18,0.216768,0.218416,0.211822,0.218416,0.196025,9580048
2014-04-21,0.218416,0.224185,0.215943,0.222537,0.199724,8821749
2014-04-22,0.224185,0.231603,0.224185,0.225010,0.201943,15173262
2014-04-23,0.226658,0.228306,0.225834,0.226658,0.203800,11469123
2014-04-24,0.225834,0.228306,0.222537,0.228306,0.205282,5266842
2014-04-25,0.227482,0.227482,0.221713,0.224185,0.201576,2977385
2014-04-28,0.221713,0.221713,0.214295,0.219240,0.197130,8647036
2014-04-29,0.215119,0.216768,0.208525,0.211822,0.190460,23863977
2014-04-30,0.211822,0.227482,0.210174,0.227482,0.204541,25175532
2014-05-02,0.227482,0.227482,0.217592,0.218416,0.196389,3269785
2014-05-05,0.218416,0.223361,0.217592,0.222537,0.200095,7191102
2014-05-06,0.221713,0.225010,0.218416,0.224185,0.201576,2119597
2014-05-07,0.224185,0.225834,0.222537,0.225010,0.202318,2442329
2014-05-08,0.222537,0.229955,0.222537,0.226658,0.203800,9388350
2014-05-09,0.227482,0.229131,0.225834,0.227482,0.204541,4671122
2014-05-12,0.226658,0.227482,0.225834,0.226658,0.203800,16859720
2014-05-14,0.224185,0.226658,0.223361,0.225010,0.202318,5089703
2014-05-15,0.223361,0.223361,0.218416,0.219240,0.197130,12727293
2014-05-16,0.218416,0.218416,0.214295,0.217592,0.195648,9963444
2014-05-19,0.216768,0.219240,0.211822,0.216768,0.194907,8230882
2014-05-20,0.218416,0.218416,0.210174,0.213471,0.191943,12110947
2014-05-21,0.213471,0.215119,0.210174,0.213471,0.191943,7142571
2014-05-22,0.212646,0.213471,0.212646,0.213471,0.191943,2718957
2014-05-23,0.213471,0.215119,0.210174,0.214295,0.192684,3167870
2014-05-26,0.211822,0.212646,0.209350,0.211822,0.190460,6459495
2014-05-27,0.209350,0.211822,0.209350,0.211822,0.190460,1096803
2014-05-28,0.210174,0.213471,0.209350,0.210174,0.188978,1765320
2014-05-29,0.212646,0.220889,0.212646,0.218416,0.196389,8435926
2014-05-30,0.218416,0.222537,0.213471,0.222537,0.200095,7848699
2014-06-02,0.222537,0.222537,0.220064,0.220889,0.198613,3742964
2014-06-03,0.220889,0.220889,0.219240,0.220889,0.198613,4036578
2014-06-04,0.221713,0.221713,0.217592,0.217592,0.195648,905105
2014-06-05,0.220889,0.224185,0.220064,0.224185,0.201576,12752771
2014-06-06,0.225834,0.229131,0.225010,0.229131,0.206024,19288704
2014-06-09,0.228306,0.231603,0.227482,0.231603,0.208246,11480042
2014-06-10,0.231603,0.231603,0.228306,0.228306,0.205282,2651013
2014-06-11,0.228306,0.229955,0.226658,0.229131,0.206024,4212503
2014-06-12,0.225010,0.236549,0.225010,0.235724,0.211952,10941346
2014-06-13,0.234076,0.242318,0.234076,0.241494,0.217140,23813020
2014-06-16,0.241494,0.244791,0.241494,0.244791,0.220104,14704937
2014-06-17,0.242318,0.243967,0.239021,0.239021,0.214916,19593236
2014-06-18,0.239021,0.239021,0.237373,0.237373,0.213434,13137381
2014-06-19,0.237373,0.239021,0.232428,0.234076,0.210470,1890288
2014-06-20,0.234076,0.234076,0.227482,0.230779,0.207505,4278020
2014-06-23,0.230779,0.243142,0.230779,0.239845,0.215657,26457967
2014-06-24,0.238197,0.239021,0.235724,0.238197,0.214175,1557849
2014-06-25,0.237373,0.243142,0.237373,0.243142,0.218622,12951749
2014-06-26,0.241494,0.243142,0.241494,0.243142,0.218622,1307914
2014-06-27,0.239845,0.243142,0.239845,0.242318,0.217881,1602741
2014-06-30,0.242318,0.250560,0.242318,0.250560,0.225292,18786406
2014-07-01,0.250560,0.251384,0.247263,0.250560,0.225292,11499455
2014-07-02,0.251384,0.253033,0.250560,0.252209,0.226774,8096208
2014-07-03,0.252209,0.252209,0.250560,0.251384,0.226032,13354558
2014-07-04,0.251384,0.253033,0.251384,0.253033,0.227515,11862225
2014-07-07,0.253033,0.253857,0.250560,0.250560,0.225292,5135808
2014-07-08,0.250560,0.256330,0.250560,0.255506,0.229739,10424490
2014-07-09,0.253857,0.256330,0.245615,0.247263,0.222327,7962747
2014-07-10,0.248912,0.253033,0.248088,0.252209,0.226774,993675
2014-07-11,0.251384,0.251384,0.247263,0.247263,0.222327,2722597
2014-07-14,0.247263,0.251384,0.247263,0.248088,0.223069,2321002
2014-07-16,0.249736,0.249736,0.243142,0.246439,0.221586,11289557
2014-07-17,0.246439,0.246439,0.238197,0.238197,0.214175,4973229
2014-07-18,0.235724,0.239845,0.232428,0.239021,0.214916,9599460
2014-07-21,0.239021,0.242318,0.238197,0.240670,0.216399,4114227
2014-07-22,0.240670,0.241494,0.237373,0.239845,0.215657,3500308
2014-07-23,0.236549,0.244791,0.236549,0.240670,0.216399,4003819
2014-07-24,0.242318,0.250560,0.242318,0.243967,0.219363,15466876
2014-07-25,0.244791,0.244791,0.238197,0.240670,0.216399,4531595
2014-07-30,0.242318,0.242318,0.235724,0.236549,0.212694,11362354
2014-07-31,0.239845,0.239845,0.236549,0.237373,0.213434,8313385
2014-08-01,0.236549,0.241494,0.234900,0.239845,0.215657,31685985
2014-08-04,0.238197,0.239021,0.237373,0.238197,0.214175,4773038
2014-08-05,0.239845,0.239845,0.236549,0.238197,0.214175,10270403
2014-08-06,0.241494,0.241494,0.235724,0.239021,0.214916,6204707
2014-08-07,0.242318,0.248088,0.239021,0.247263,0.222327,18723316
2014-08-08,0.247263,0.248912,0.239021,0.246439,0.221586,11034769
2014-08-11,0.247263,0.249736,0.243967,0.246439,0.221586,15042228
2014-08-12,0.245615,0.247263,0.243967,0.243967,0.219363,2129304
2014-08-13,0.243967,0.247263,0.239845,0.243967,0.219363,11943515
2014-08-14,0.243142,0.245615,0.243142,0.245615,0.220845,16971341
2014-08-15,0.245615,0.245615,0.243142,0.245615,0.220845,3890984
