Date,Open,High,Low,Close,Adj Close,Volume
2020-03-18,0.200000,0.245000,0.160000,0.160000,0.155941,47227700
2020-03-19,0.155000,0.165000,0.135000,0.145000,0.141322,10526100
2020-03-20,0.145000,0.165000,0.145000,0.155000,0.151068,11127200
2020-03-23,0.145000,0.155000,0.140000,0.145000,0.141322,6730700
2020-03-24,0.150000,0.165000,0.150000,0.155000,0.151068,6703700
2020-03-25,0.165000,0.175000,0.155000,0.160000,0.155941,6833200
2020-03-26,0.160000,0.175000,0.150000,0.160000,0.155941,6567200
2020-03-27,0.165000,0.225000,0.160000,0.195000,0.190053,48066700
2020-03-30,0.185000,0.210000,0.185000,0.200000,0.194927,10798800
2020-03-31,0.210000,0.255000,0.200000,0.245000,0.238785,29348700
2020-04-01,0.240000,0.260000,0.225000,0.230000,0.224166,15237100
2020-04-02,0.225000,0.245000,0.225000,0.235000,0.229039,7773100
2020-04-03,0.235000,0.240000,0.220000,0.235000,0.229039,4150400
2020-04-06,0.235000,0.260000,0.235000,0.255000,0.248531,21021500
2020-04-07,0.260000,0.270000,0.255000,0.260000,0.253405,17400100
2020-04-08,0.255000,0.255000,0.240000,0.240000,0.233912,6337300
2020-04-09,0.245000,0.250000,0.230000,0.240000,0.233912,6127400
2020-04-10,0.240000,0.250000,0.235000,0.245000,0.238785,6332300
2020-04-13,0.245000,0.245000,0.235000,0.235000,0.229039,2811100
2020-04-14,0.240000,0.250000,0.235000,0.245000,0.238785,6832200
2020-04-15,0.245000,0.250000,0.240000,0.240000,0.233912,3580100
2020-04-16,0.240000,0.255000,0.240000,0.250000,0.243658,5304600
2020-04-17,0.250000,0.260000,0.245000,0.245000,0.238785,8718600
2020-04-20,0.250000,0.285000,0.245000,0.270000,0.263151,34040600
2020-04-21,0.270000,0.275000,0.235000,0.240000,0.233912,37428400
2020-04-22,0.235000,0.240000,0.220000,0.235000,0.229039,8282100
2020-04-23,0.240000,0.245000,0.230000,0.230000,0.224166,5061600
2020-04-24,0.230000,0.240000,0.225000,0.225000,0.219292,9958500
2020-04-27,0.230000,0.250000,0.225000,0.250000,0.243658,21857600
2020-04-28,0.260000,0.260000,0.235000,0.240000,0.233912,17962600
2020-04-29,0.240000,0.245000,0.235000,0.235000,0.229039,3752500
2020-04-30,0.240000,0.250000,0.235000,0.235000,0.229039,6904500
2020-05-04,0.230000,0.245000,0.225000,0.230000,0.224166,7738100
2020-05-05,0.235000,0.240000,0.230000,0.235000,0.229039,3677700
2020-05-06,0.235000,0.235000,0.230000,0.230000,0.224166,2194100
2020-05-08,0.230000,0.240000,0.230000,0.235000,0.229039,7199900
2020-05-12,0.235000,0.245000,0.235000,0.240000,0.233912,5301000
2020-05-13,0.240000,0.270000,0.230000,0.245000,0.238785,40266600
2020-05-14,0.240000,0.245000,0.230000,0.235000,0.229039,11298000
2020-05-15,0.235000,0.250000,0.235000,0.235000,0.229039,6586800
