Date,Open,High,Low,Close,Adj Close,Volume
2013-08-19,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-08-20,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-08-21,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-08-22,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-08-23,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-08-26,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-08-27,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-08-28,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-08-29,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-08-30,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-09-02,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-09-03,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-09-04,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-09-05,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-09-06,3.620000,3.620000,3.620000,3.620000,3.620000,0
2013-09-09,3.620000,3.630000,3.620000,3.630000,3.630000,55000
2013-09-10,3.630000,3.630000,3.630000,3.630000,3.630000,0
2013-09-11,3.620000,3.620000,3.620000,3.620000,3.620000,72000
2013-09-12,3.610000,3.610000,3.610000,3.610000,3.610000,68000
2013-09-13,3.600000,3.600000,3.600000,3.600000,3.600000,28000
2013-09-17,3.600000,3.600000,3.600000,3.600000,3.600000,0
2013-09-18,3.590000,3.590000,3.590000,3.590000,3.590000,6300
2013-09-19,3.590000,3.590000,3.590000,3.590000,3.590000,0
2013-09-20,3.590000,3.590000,3.590000,3.590000,3.590000,0
2013-09-23,3.590000,3.600000,3.590000,3.600000,3.600000,83100
2013-09-24,3.600000,3.600000,3.600000,3.600000,3.600000,0
2013-09-25,3.600000,3.600000,3.600000,3.600000,3.600000,0
2013-09-26,3.600000,3.700000,3.600000,3.690000,3.690000,66000
2013-09-27,3.690000,3.690000,3.690000,3.690000,3.690000,3000
2013-09-30,3.690000,3.690000,3.690000,3.690000,3.690000,0
2013-10-01,3.690000,3.690000,3.690000,3.690000,3.690000,0
2013-10-02,3.680000,3.680000,3.380000,3.680000,3.680000,93600
