Date,Open,High,Low,Close,Adj Close,Volume
2014-04-07,0.366085,0.366085,0.349292,0.356010,0.349872,281666
2014-04-08,0.352651,0.352651,0.339217,0.345934,0.339970,1288786
2014-04-09,0.342575,0.352651,0.342575,0.349292,0.343270,159293
2014-04-10,0.345934,0.352651,0.345934,0.352651,0.346571,144406
2014-04-11,0.349292,0.352651,0.345934,0.352651,0.346571,317693
2014-04-14,0.352651,0.369444,0.352651,0.369444,0.363074,1479938
2014-04-15,0.369444,0.369444,0.359368,0.366085,0.359773,357888
2014-04-16,0.362727,0.362727,0.359368,0.362727,0.356473,104508
2014-04-17,0.359368,0.362727,0.359368,0.362727,0.356473,87834
2014-04-18,0.362727,0.362727,0.356010,0.362727,0.356473,449594
2014-04-21,0.359368,0.366085,0.356010,0.366085,0.359773,346723
2014-04-22,0.369444,0.369444,0.366085,0.366085,0.359773,95278
2014-04-23,0.362727,0.366085,0.362727,0.366085,0.359773,192938
2014-04-24,0.369444,0.369444,0.362727,0.362727,0.356473,619308
2014-04-25,0.359368,0.359368,0.359368,0.359368,0.353172,253082
2014-04-28,0.356010,0.356010,0.352651,0.356010,0.349872,1922088
2014-04-29,0.349292,0.349292,0.345934,0.345934,0.339970,104210
2014-04-30,0.342575,0.349292,0.335858,0.349292,0.343270,298191
2014-05-02,0.342575,0.342575,0.329141,0.335858,0.330067,1121752
2014-05-05,0.329141,0.335858,0.312348,0.335858,0.330067,397488
2014-05-06,0.339217,0.349292,0.329141,0.335858,0.330067,579857
2014-05-07,0.339217,0.349292,0.339217,0.345934,0.339970,327518
2014-05-08,0.329141,0.339217,0.329141,0.339217,0.333368,20842
2014-05-09,0.342575,0.345934,0.342575,0.345934,0.339970,191151
2014-05-12,0.325782,0.325782,0.325782,0.325782,0.320165,17864
2014-05-14,0.322424,0.322424,0.322424,0.322424,0.316865,63419
2014-05-15,0.329141,0.345934,0.329141,0.342575,0.336669,41684
2014-05-16,0.329141,0.342575,0.329141,0.329141,0.323466,41684
2014-05-19,0.332499,0.345934,0.332499,0.335858,0.330067,101679
2014-05-20,0.325782,0.325782,0.325782,0.325782,0.320165,1488
2014-05-21,0.315707,0.329141,0.315707,0.329141,0.323466,40939
2014-05-22,0.325782,0.325782,0.319065,0.319065,0.313564,570478
2014-05-23,0.319065,0.325782,0.319065,0.325782,0.320165,75180
2014-05-26,0.315707,0.315707,0.315707,0.315707,0.310264,30518
2014-05-27,0.302272,0.332499,0.302272,0.332499,0.326766,46894
2014-05-28,0.308989,0.312348,0.308989,0.312348,0.306963,18311
2014-05-29,0.308989,0.308989,0.288838,0.308989,0.303662,139046
2014-05-30,0.329141,0.329141,0.308989,0.308989,0.303662,133984
2014-06-02,0.308989,0.312348,0.305631,0.305631,0.300362,97511
2014-06-03,0.308989,0.312348,0.305631,0.308989,0.303662,236706
2014-06-04,0.308989,0.329141,0.308989,0.329141,0.323466,561694
2014-06-05,0.329141,0.329141,0.329141,0.329141,0.323466,37218
2014-06-06,0.329141,0.329141,0.319065,0.319065,0.313564,57315
2014-06-09,0.312348,0.325782,0.308989,0.322424,0.316865,282112
2014-06-10,0.312348,0.325782,0.308989,0.322424,0.316865,496935
2014-06-11,0.308989,0.308989,0.308989,0.308989,0.303662,1488
2014-06-12,0.305631,0.312348,0.305631,0.312348,0.306963,9378
2014-06-13,0.312348,0.315707,0.308989,0.315707,0.310264,193533
2014-06-16,0.315707,0.319065,0.305631,0.305631,0.300362,428751
2014-06-17,0.302272,0.315707,0.295555,0.315707,0.310264,75329
2014-06-18,0.315707,0.315707,0.315707,0.315707,0.310264,0
2014-06-19,0.308989,0.319065,0.305631,0.319065,0.313564,232240
2014-06-20,0.312348,0.322424,0.305631,0.312348,0.306963,528645
2014-06-23,0.308989,0.308989,0.295555,0.295555,0.290459,174180
2014-06-24,0.308989,0.312348,0.305631,0.305631,0.300362,40195
2014-06-25,0.312348,0.312348,0.312348,0.312348,0.306963,142917
2014-06-26,0.308989,0.329141,0.308989,0.322424,0.316865,553655
2014-06-27,0.308989,0.308989,0.305631,0.305631,0.300362,31263
2014-06-30,0.305631,0.305631,0.302272,0.302272,0.297060,16375
2014-07-01,0.302272,0.329141,0.302272,0.312348,0.306963,166885
2014-07-02,0.308989,0.308989,0.295555,0.305631,0.300362,464630
2014-07-03,0.305631,0.305631,0.305631,0.305631,0.300362,0
2014-07-04,0.305631,0.305631,0.305631,0.305631,0.300362,0
2014-07-07,0.298914,0.308989,0.295555,0.302272,0.297060,236706
2014-07-08,0.302272,0.302272,0.288838,0.292196,0.287158,561545
2014-07-09,0.288838,0.288838,0.282121,0.285479,0.280557,49127
2014-07-10,0.288838,0.288838,0.285479,0.285479,0.280557,52105
2014-07-11,0.292196,0.292196,0.292196,0.292196,0.287158,89323
2014-07-14,0.292196,0.308989,0.292196,0.292196,0.287158,499168
2014-07-16,0.288838,0.298914,0.285479,0.298914,0.293760,56869
2014-07-17,0.282121,0.295555,0.282121,0.295555,0.290459,457186
2014-07-18,0.288838,0.308989,0.288838,0.295555,0.290459,364885
2014-07-21,0.292196,0.295555,0.288838,0.288838,0.283858,1507777
2014-07-22,0.288838,0.295555,0.288838,0.288838,0.283858,694786
2014-07-23,0.282121,0.285479,0.282121,0.285479,0.280557,820434
2014-07-24,0.285479,0.285479,0.282121,0.282121,0.277257,74436
2014-07-25,0.282121,0.292196,0.282121,0.292196,0.287158,41684
2014-07-30,0.275404,0.285479,0.275404,0.285479,0.280557,49127
2014-07-31,0.285479,0.298914,0.282121,0.282121,0.277257,875219
2014-08-01,0.282121,0.282121,0.282121,0.282121,0.277257,0
2014-08-04,0.288838,0.288838,0.282121,0.282121,0.277257,44661
2014-08-05,0.285479,0.295555,0.285479,0.295555,0.290459,383941
2014-08-06,0.298914,0.308989,0.285479,0.292196,0.287158,328263
