Date,Open,High,Low,Close,Adj Close,Volume
2013-08-19,0.126923,0.126923,0.122692,0.122692,0.104752,757190
2013-08-20,0.126923,0.126923,0.118461,0.122692,0.104752,1812790
2013-08-21,0.122692,0.122692,0.118461,0.122692,0.104752,943090
2013-08-22,0.118461,0.118461,0.118461,0.118461,0.101140,477218
2013-08-23,0.118461,0.126923,0.118461,0.126923,0.108364,3949754
2013-08-26,0.131153,0.135384,0.126923,0.131153,0.111976,9974545
2013-08-27,0.126923,0.126923,0.118461,0.118461,0.101140,2168399
2013-08-28,0.114230,0.118461,0.110000,0.118461,0.101140,4664636
2013-08-29,0.114230,0.118461,0.110000,0.114230,0.097527,3662809
2013-08-30,0.114230,0.114230,0.110000,0.114230,0.097527,2259754
2013-09-02,0.110000,0.114230,0.110000,0.114230,0.097527,460081
2013-09-03,0.110000,0.110000,0.110000,0.110000,0.093916,141818
2013-09-04,0.110000,0.114230,0.110000,0.114230,0.097527,1390999
2013-09-05,0.110000,0.114230,0.110000,0.114230,0.097527,2550718
2013-09-06,0.114230,0.114230,0.114230,0.114230,0.097527,307272
2013-09-09,0.114230,0.118461,0.114230,0.114230,0.097527,446372
2013-09-10,0.114230,0.118461,0.114230,0.118461,0.101140,54363
2013-09-11,0.114230,0.114230,0.114230,0.114230,0.097527,121372
2013-09-12,0.114230,0.114230,0.114230,0.114230,0.097527,3545
2013-09-13,0.114230,0.118461,0.114230,0.118461,0.101140,158127
2013-09-17,0.110000,0.118461,0.110000,0.118461,0.101140,535836
2013-09-18,0.114230,0.118461,0.110000,0.118461,0.101140,327954
2013-09-19,0.118461,0.118461,0.114230,0.118461,0.101140,893099
2013-09-20,0.114230,0.118461,0.114230,0.118461,0.101140,1096845
2013-09-23,0.118461,0.118461,0.114230,0.114230,0.097527,1102636
2013-09-24,0.118461,0.122692,0.118461,0.122692,0.104752,3056890
2013-09-25,0.118461,0.118461,0.114230,0.114230,0.097527,878445
2013-09-26,0.118461,0.118461,0.114230,0.114230,0.097527,194172
2013-09-27,0.114230,0.118461,0.114230,0.118461,0.101140,144299
2013-09-30,0.114230,0.118461,0.114230,0.114230,0.097527,718545
2013-10-01,0.114230,0.118461,0.114230,0.114230,0.097527,454172
2013-10-02,0.114230,0.118461,0.114230,0.118461,0.101140,966136
2013-10-03,0.114230,0.122692,0.114230,0.118461,0.101140,5252590
2013-10-04,0.118461,0.122692,0.114230,0.118461,0.101140,1532463
2013-10-07,0.118461,0.122692,0.118461,0.118461,0.101140,480409
2013-10-08,0.118461,0.122692,0.118461,0.118461,0.101140,196299
2013-10-09,0.118461,0.118461,0.114230,0.114230,0.097527,322518
2013-10-10,0.114230,0.118461,0.114230,0.118461,0.101140,199254
2013-10-11,0.118461,0.122692,0.114230,0.122692,0.104752,283518
2013-10-14,0.118461,0.118461,0.114230,0.118461,0.101140,464336
2013-10-16,0.114230,0.114230,0.114230,0.114230,0.097527,41127
2013-10-17,0.118461,0.122692,0.114230,0.118461,0.101140,281745
2013-10-18,0.118461,0.118461,0.114230,0.118461,0.101140,199490
2013-10-21,0.118461,0.122692,0.114230,0.118461,0.101140,96081
2013-10-22,0.118461,0.118461,0.114230,0.114230,0.097527,274772
2013-10-23,0.118461,0.118461,0.118461,0.118461,0.101140,350999
2013-10-24,0.118461,0.118461,0.114230,0.114230,0.097527,339654
2013-10-25,0.114230,0.122692,0.114230,0.122692,0.104752,451099
2013-10-28,0.118461,0.122692,0.118461,0.122692,0.104752,684863
2013-10-29,0.122692,0.122692,0.118461,0.122692,0.104752,129290
2013-10-30,0.118461,0.122692,0.114230,0.114230,0.097527,758845
2013-10-31,0.118461,0.122692,0.118461,0.122692,0.104752,331972
2013-11-01,0.118461,0.118461,0.118461,0.118461,0.101140,207999
2013-11-04,0.118461,0.122692,0.118461,0.118461,0.101140,556636
2013-11-06,0.118461,0.118461,0.118461,0.118461,0.101140,546236
2013-11-07,0.118461,0.118461,0.118461,0.118461,0.101140,200909
2013-11-08,0.118461,0.118461,0.118461,0.118461,0.101140,232345
2013-11-11,0.118461,0.122692,0.118461,0.122692,0.104752,628372
2013-11-12,0.122692,0.126923,0.122692,0.122692,0.104752,1463799
2013-11-13,0.122692,0.122692,0.118461,0.122692,0.104752,983981
2013-11-14,0.118461,0.122692,0.118461,0.118461,0.101140,110145
2013-11-15,0.118461,0.122692,0.118461,0.118461,0.101140,55190
2013-11-18,0.122692,0.126923,0.118461,0.118461,0.101140,481472
2013-11-19,0.122692,0.131153,0.122692,0.126923,0.108364,3041409
2013-11-20,0.126923,0.126923,0.122692,0.126923,0.108364,767118
2013-11-21,0.122692,0.126923,0.122692,0.126923,0.108364,520472
2013-11-22,0.122692,0.126923,0.122692,0.126923,0.108364,470718
2013-11-25,0.122692,0.126923,0.122692,0.126923,0.108364,889790
2013-11-26,0.118461,0.122692,0.118461,0.122692,0.104752,219699
2013-11-27,0.122692,0.122692,0.122692,0.122692,0.104752,310345
2013-11-28,0.118461,0.122692,0.118461,0.122692,0.104752,51999
2013-11-29,0.118461,0.122692,0.118461,0.122692,0.104752,60509
2013-12-02,0.122692,0.122692,0.118461,0.118461,0.101140,480409
2013-12-03,0.122692,0.122692,0.118461,0.122692,0.104752,76818
2013-12-04,0.118461,0.118461,0.118461,0.118461,0.101140,1583636
2013-12-05,0.118461,0.118461,0.118461,0.118461,0.101140,744545
2013-12-06,0.118461,0.122692,0.118461,0.122692,0.104752,200790
2013-12-09,0.118461,0.122692,0.118461,0.118461,0.101140,92536
2013-12-10,0.118461,0.118461,0.118461,0.118461,0.101140,228090
2013-12-11,0.118461,0.122692,0.118461,0.118461,0.101140,1053945
2013-12-12,0.118461,0.122692,0.118461,0.122692,0.104752,345209
2013-12-13,0.122692,0.122692,0.118461,0.118461,0.101140,1178272
2013-12-16,0.118461,0.122692,0.118461,0.122692,0.104752,158363
2013-12-17,0.118461,0.122692,0.118461,0.118461,0.101140,435618
2013-12-18,0.118461,0.122692,0.118461,0.118461,0.101140,213909
2013-12-19,0.122692,0.126923,0.118461,0.122692,0.104752,10240927
2013-12-20,0.122692,0.122692,0.118461,0.122692,0.104752,109554
