Date,Open,High,Low,Close,Adj Close,Volume
2014-04-07,0.280000,0.300000,0.280000,0.300000,0.300000,120100
2014-04-08,0.280000,0.295000,0.280000,0.295000,0.295000,22000
2014-04-09,0.295000,0.295000,0.295000,0.295000,0.295000,0
2014-04-10,0.295000,0.295000,0.295000,0.295000,0.295000,0
2014-04-11,0.295000,0.295000,0.295000,0.295000,0.295000,0
2014-04-14,0.290000,0.290000,0.290000,0.290000,0.290000,15000
2014-04-15,0.285000,0.285000,0.260000,0.260000,0.260000,82800
2014-04-16,0.280000,0.310000,0.280000,0.305000,0.305000,69800
2014-04-17,0.290000,0.290000,0.290000,0.290000,0.290000,10000
2014-04-18,0.305000,0.310000,0.305000,0.310000,0.310000,21000
2014-04-21,0.350000,0.350000,0.310000,0.315000,0.315000,62200
2014-04-22,0.315000,0.315000,0.315000,0.315000,0.315000,0
2014-04-23,0.390000,0.450000,0.390000,0.430000,0.430000,377500
2014-04-24,0.430000,0.515000,0.430000,0.475000,0.475000,4378400
2014-04-25,0.485000,0.495000,0.435000,0.450000,0.450000,926100
2014-04-28,0.495000,0.500000,0.445000,0.445000,0.445000,1353500
2014-04-29,0.440000,0.450000,0.400000,0.410000,0.410000,210100
2014-04-30,0.430000,0.430000,0.355000,0.380000,0.380000,720400
2014-05-02,0.360000,0.370000,0.360000,0.370000,0.370000,190200
2014-05-05,0.350000,0.350000,0.340000,0.345000,0.345000,136900
2014-05-06,0.340000,0.345000,0.340000,0.345000,0.345000,69000
2014-05-07,0.365000,0.430000,0.365000,0.370000,0.370000,15730600
2014-05-08,0.370000,0.390000,0.350000,0.350000,0.350000,6636300
2014-05-09,0.345000,0.350000,0.340000,0.345000,0.345000,269000
2014-05-12,0.350000,0.370000,0.340000,0.345000,0.345000,9174600
2014-05-14,0.345000,0.345000,0.320000,0.325000,0.325000,1647900
2014-05-15,0.320000,0.335000,0.320000,0.320000,0.320000,879500
2014-05-16,0.325000,0.345000,0.320000,0.340000,0.340000,3848400
2014-05-19,0.340000,0.370000,0.335000,0.365000,0.365000,4791600
2014-05-20,0.375000,0.375000,0.350000,0.355000,0.355000,2631300
2014-05-21,0.345000,0.365000,0.340000,0.360000,0.360000,747200
2014-05-22,0.365000,0.385000,0.360000,0.370000,0.370000,20729800
2014-05-23,0.375000,0.380000,0.355000,0.365000,0.365000,9168400
2014-05-26,0.365000,0.365000,0.320000,0.330000,0.330000,1693400
2014-05-27,0.320000,0.330000,0.315000,0.320000,0.320000,1115500
2014-05-28,0.310000,0.335000,0.305000,0.315000,0.315000,2614400
2014-05-29,0.320000,0.320000,0.305000,0.310000,0.310000,635000
