Date,Open,High,Low,Close,Adj Close,Volume
2014-04-07,0.087500,0.087500,0.086250,0.087500,0.087500,402000
2014-04-08,0.087500,0.093750,0.087500,0.090000,0.090000,60933600
2014-04-09,0.090000,0.090000,0.087500,0.088750,0.088750,3875600
2014-04-10,0.087500,0.087500,0.086250,0.087500,0.087500,2043600
2014-04-11,0.087500,0.087500,0.085000,0.085000,0.085000,2730400
2014-04-14,0.085000,0.085000,0.081250,0.082500,0.082500,8287200
2014-04-15,0.083750,0.087500,0.083750,0.086250,0.086250,3539200
2014-04-16,0.087500,0.087500,0.087500,0.087500,0.087500,3030400
2014-04-17,0.087500,0.087500,0.085000,0.085000,0.085000,1786800
2014-04-18,0.085000,0.086250,0.085000,0.086250,0.086250,843600
2014-04-21,0.086250,0.091250,0.086250,0.088750,0.088750,10376400
2014-04-22,0.093750,0.097500,0.090000,0.093750,0.093750,38521200
2014-04-23,0.095000,0.095000,0.091250,0.091250,0.091250,7896800
2014-04-24,0.092500,0.092500,0.090000,0.090000,0.090000,2796000
2014-04-25,0.091250,0.091250,0.090000,0.091250,0.091250,2125600
2014-04-28,0.090000,0.091250,0.086250,0.087500,0.087500,6100400
2014-04-29,0.086250,0.087500,0.083750,0.087500,0.087500,2987600
2014-04-30,0.087500,0.087500,0.086250,0.086250,0.086250,612000
2014-05-02,0.086250,0.086250,0.085000,0.085000,0.085000,796000
2014-05-05,0.085000,0.086250,0.085000,0.085000,0.085000,1180000
2014-05-06,0.087500,0.087500,0.086250,0.086250,0.086250,560800
2014-05-07,0.086250,0.086250,0.085000,0.085000,0.085000,958000
2014-05-08,0.085000,0.085000,0.085000,0.085000,0.085000,216000
2014-05-09,0.083750,0.086250,0.083750,0.085000,0.085000,982400
2014-05-12,0.085000,0.085000,0.085000,0.085000,0.085000,330000
2014-05-14,0.085000,0.086250,0.085000,0.086250,0.086250,1250000
2014-05-15,0.087500,0.087500,0.086250,0.087500,0.087500,184400
2014-05-16,0.086250,0.086250,0.085000,0.086250,0.086250,829600
2014-05-19,0.085000,0.086250,0.085000,0.086250,0.086250,840400
2014-05-20,0.086250,0.086250,0.086250,0.086250,0.086250,1148000
2014-05-21,0.086250,0.091250,0.086250,0.091250,0.091250,2082000
2014-05-22,0.090000,0.090000,0.088750,0.088750,0.088750,1600400
2014-05-23,0.085000,0.087500,0.083750,0.085000,0.085000,5896800
2014-05-26,0.083750,0.085000,0.083750,0.085000,0.085000,1281200
2014-05-27,0.083750,0.085000,0.083750,0.085000,0.085000,690800
2014-05-28,0.085000,0.086250,0.085000,0.086250,0.086250,606000
2014-05-29,0.086250,0.086250,0.083750,0.083750,0.083750,887200
2014-05-30,0.083750,0.085000,0.082500,0.085000,0.085000,691600
2014-06-02,0.082500,0.083750,0.082500,0.083750,0.083750,722800
2014-06-03,0.083750,0.085000,0.083750,0.085000,0.085000,432000
2014-06-04,0.085000,0.085000,0.083750,0.083750,0.083750,440000
2014-06-05,0.085000,0.085000,0.083750,0.083750,0.083750,472000
2014-06-06,0.083750,0.085000,0.083750,0.085000,0.085000,580000
2014-06-09,0.085000,0.085000,0.085000,0.085000,0.085000,880000
2014-06-10,0.083750,0.085000,0.083750,0.085000,0.085000,1259200
2014-06-11,0.085000,0.085000,0.083750,0.083750,0.083750,156000
2014-06-12,0.083750,0.085000,0.083750,0.083750,0.083750,244000
2014-06-13,0.085000,0.085000,0.083750,0.085000,0.085000,960000
2014-06-16,0.086250,0.086250,0.085000,0.085000,0.085000,184000
2014-06-17,0.085000,0.085000,0.083750,0.085000,0.085000,440000
2014-06-18,0.085000,0.085000,0.085000,0.085000,0.085000,216000
2014-06-19,0.085000,0.086250,0.085000,0.086250,0.086250,296000
2014-06-20,0.086250,0.086250,0.085000,0.085000,0.085000,360000
2014-06-23,0.085000,0.086250,0.085000,0.086250,0.086250,716000
2014-06-24,0.083750,0.085000,0.083750,0.085000,0.085000,704000
2014-06-25,0.085000,0.085000,0.083750,0.083750,0.083750,211200
2014-06-26,0.085000,0.085000,0.082500,0.085000,0.085000,1812400
2014-06-27,0.085000,0.085000,0.085000,0.085000,0.085000,0
2014-06-30,0.083750,0.085000,0.083750,0.085000,0.085000,1022400
2014-07-01,0.085000,0.086250,0.085000,0.085000,0.085000,923200
2014-07-02,0.085000,0.086250,0.085000,0.086250,0.086250,2160000
2014-07-03,0.085000,0.085000,0.083750,0.083750,0.083750,281200
2014-07-04,0.083750,0.083750,0.083750,0.083750,0.083750,0
2014-07-07,0.085000,0.086250,0.085000,0.086250,0.086250,1022800
2014-07-08,0.086250,0.087500,0.085000,0.086250,0.086250,3432800
2014-07-09,0.087500,0.087500,0.085000,0.085000,0.085000,1756000
2014-07-10,0.085000,0.086250,0.085000,0.085000,0.085000,284000
2014-07-11,0.086250,0.087500,0.085000,0.085000,0.085000,1566400
2014-07-14,0.086250,0.086250,0.083750,0.083750,0.083750,736000
2014-07-16,0.083750,0.085000,0.083750,0.085000,0.085000,1687600
2014-07-17,0.085000,0.085000,0.085000,0.085000,0.085000,688000
2014-07-18,0.085000,0.085000,0.083750,0.083750,0.083750,493200
2014-07-21,0.085000,0.087500,0.085000,0.087500,0.087500,717200
2014-07-22,0.087500,0.087500,0.086250,0.086250,0.086250,728800
2014-07-23,0.086250,0.086250,0.086250,0.086250,0.086250,1308800
2014-07-24,0.086250,0.087500,0.086250,0.086250,0.086250,889200
2014-07-25,0.087500,0.092500,0.087500,0.091250,0.091250,5990000
2014-07-30,0.090000,0.096250,0.090000,0.095000,0.095000,21302000
2014-07-31,0.097500,0.097500,0.093750,0.093750,0.093750,11264800
2014-08-01,0.093750,0.093750,0.090000,0.092500,0.092500,2288800
2014-08-04,0.092500,0.096250,0.091250,0.093750,0.093750,8360000
2014-08-05,0.093750,0.093750,0.091250,0.091250,0.091250,4036000
2014-08-06,0.092500,0.092500,0.091250,0.091250,0.091250,522000
2014-08-07,0.091250,0.092500,0.091250,0.092500,0.092500,1586800
2014-08-08,0.090000,0.090000,0.088750,0.090000,0.090000,1844000
2014-08-11,0.088750,0.090000,0.087500,0.090000,0.090000,3212400
2014-08-12,0.090000,0.091250,0.090000,0.090000,0.090000,800000
2014-08-13,0.088750,0.088750,0.088750,0.088750,0.088750,624000
2014-08-14,0.088750,0.091250,0.088750,0.090000,0.090000,2662000
2014-08-15,0.088750,0.088750,0.088750,0.088750,0.088750,1019600
2014-08-18,0.088750,0.090000,0.088750,0.088750,0.088750,1664800
2014-08-19,0.090000,0.090000,0.088750,0.088750,0.088750,1200000
2014-08-20,0.088750,0.088750,0.088750,0.088750,0.088750,1674000
2014-08-21,0.088750,0.091250,0.088750,0.091250,0.091250,2800000
2014-08-22,0.091250,0.091250,0.090000,0.090000,0.090000,1495200
2014-08-25,0.090000,0.091250,0.090000,0.091250,0.091250,176000
2014-08-26,0.088750,0.088750,0.087500,0.088750,0.088750,882800
2014-08-27,0.088750,0.088750,0.088750,0.088750,0.088750,843600
2014-08-28,0.088750,0.088750,0.088750,0.088750,0.088750,1200000
2014-08-29,0.088750,0.088750,0.088750,0.088750,0.088750,2105200
2014-09-02,0.088750,0.093750,0.088750,0.093750,0.093750,4611600
2014-09-03,0.093750,0.095000,0.092500,0.095000,0.095000,3432000
2014-09-04,0.095000,0.095000,0.092500,0.093750,0.093750,5876000
2014-09-05,0.093750,0.093750,0.092500,0.092500,0.092500,2361600
2014-09-08,0.092500,0.092500,0.091250,0.092500,0.092500,1412000
2014-09-09,0.092500,0.092500,0.091250,0.091250,0.091250,2086800
2014-09-10,0.091250,0.091250,0.091250,0.091250,0.091250,1047200
2014-09-11,0.090000,0.091250,0.090000,0.091250,0.091250,1680000
2014-09-12,0.091250,0.093750,0.091250,0.092500,0.092500,3158400
2014-09-15,0.093750,0.093750,0.091250,0.091250,0.091250,1030800
2014-09-17,0.091250,0.092500,0.091250,0.092500,0.092500,1248000
2014-09-18,0.092500,0.092500,0.091250,0.091250,0.091250,2924000
2014-09-19,0.091250,0.091250,0.091250,0.091250,0.091250,1292000
2014-09-22,0.092500,0.092500,0.090000,0.091250,0.091250,1440000
2014-09-23,0.091250,0.091250,0.091250,0.091250,0.091250,476000
2014-09-24,0.090000,0.091250,0.090000,0.090000,0.090000,815200
