Date,Open,High,Low,Close,Adj Close,Volume
2013-08-19,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-08-20,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-08-21,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-08-22,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-08-23,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-08-26,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-08-27,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-08-28,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-08-29,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-08-30,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-02,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-03,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-04,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-05,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-06,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-09,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-10,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-11,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-12,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-13,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-17,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-18,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-19,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-20,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-23,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-24,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-25,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-26,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-27,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-09-30,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-10-01,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-10-02,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-10-03,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-10-04,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-10-07,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-10-08,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-10-09,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-10-10,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-10-11,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-10-14,0.071250,0.071250,0.071250,0.071250,0.070943,0
2013-10-16,0.062500,0.062500,0.062500,0.062500,0.062231,38400
2013-10-17,0.062500,0.062500,0.062500,0.062500,0.062231,0
2013-10-18,0.062500,0.062500,0.062500,0.062500,0.062231,0
2013-10-21,0.062500,0.062500,0.062500,0.062500,0.062231,0
2013-10-22,0.062500,0.062500,0.062500,0.062500,0.062231,0
2013-10-23,0.057500,0.057500,0.057500,0.057500,0.057252,5200
2013-10-24,0.057500,0.057500,0.057500,0.057500,0.057252,0
2013-10-25,0.060000,0.060000,0.060000,0.060000,0.059742,5200
2013-10-28,0.060000,0.060000,0.060000,0.060000,0.059742,0
2013-10-29,0.061250,0.075000,0.060000,0.075000,0.074677,35600
2013-10-30,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-10-31,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-01,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-04,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-06,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-07,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-08,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-11,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-12,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-13,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-14,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-15,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-18,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-19,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-20,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-21,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-22,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-25,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-26,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-27,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-28,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-11-29,0.057500,0.075000,0.057500,0.075000,0.074677,25200
2013-12-02,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-12-03,0.075000,0.075000,0.075000,0.075000,0.074677,0
2013-12-04,0.063750,0.063750,0.063750,0.063750,0.063476,1200
2013-12-05,0.063750,0.063750,0.063750,0.063750,0.063476,0
2013-12-06,0.063750,0.063750,0.063750,0.063750,0.063476,0
2013-12-09,0.063750,0.063750,0.063750,0.063750,0.063476,0
2013-12-10,0.063750,0.063750,0.063750,0.063750,0.063476,0
2013-12-11,0.063750,0.063750,0.063750,0.063750,0.063476,0
2013-12-12,0.063750,0.063750,0.063750,0.063750,0.063476,0
2013-12-13,0.063750,0.063750,0.063750,0.063750,0.063476,0
2013-12-16,0.063750,0.063750,0.063750,0.063750,0.063476,0
2013-12-17,0.057500,0.057500,0.057500,0.057500,0.057252,4000
2013-12-18,0.057500,0.057500,0.057500,0.057500,0.057252,0
2013-12-19,0.057500,0.057500,0.057500,0.057500,0.057252,0
2013-12-20,0.057500,0.057500,0.057500,0.057500,0.057252,0
2013-12-23,0.057500,0.057500,0.057500,0.057500,0.057252,0
2013-12-24,0.057500,0.057500,0.057500,0.057500,0.057252,0
2013-12-26,0.057500,0.057500,0.057500,0.057500,0.057252,0
2013-12-27,0.060000,0.060000,0.060000,0.060000,0.059742,22000
2013-12-30,0.060000,0.060000,0.060000,0.060000,0.059742,0
2013-12-31,0.060000,0.060000,0.060000,0.060000,0.059742,0
2014-01-02,0.060000,0.060000,0.060000,0.060000,0.059742,0
2014-01-03,0.060000,0.060000,0.060000,0.060000,0.059742,0
2014-01-06,0.060000,0.060000,0.060000,0.060000,0.059742,0
2014-01-07,0.060000,0.060000,0.060000,0.060000,0.059742,0
2014-01-08,0.075000,0.087500,0.072500,0.087500,0.087123,61600
2014-01-09,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-10,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-13,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-15,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-16,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-20,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-21,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-22,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-23,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-24,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-27,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-28,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-29,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-01-30,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-02-03,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-02-04,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-02-05,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-02-06,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-02-07,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-02-10,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-02-11,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-02-12,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-02-13,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-02-14,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-02-17,0.087500,0.087500,0.087500,0.087500,0.087123,0
2014-02-18,0.072500,0.075000,0.072500,0.075000,0.074677,56000
2014-02-19,0.075000,0.075000,0.075000,0.075000,0.074677,0
2014-02-20,0.075000,0.075000,0.075000,0.075000,0.074677,0
2014-02-21,0.075000,0.075000,0.075000,0.075000,0.074677,0
2014-02-24,0.075000,0.075000,0.075000,0.075000,0.074677,0
2014-02-25,0.075000,0.075000,0.075000,0.075000,0.074677,0
