Date,Open,High,Low,Close,Adj Close,Volume
2019-07-17,0.250000,0.275000,0.235000,0.245000,0.240867,447933200
2019-07-18,0.240000,0.240000,0.205000,0.210000,0.206457,173320200
2019-07-19,0.215000,0.225000,0.210000,0.220000,0.216288,44941000
2019-07-22,0.220000,0.220000,0.200000,0.205000,0.201542,47836900
2019-07-23,0.205000,0.215000,0.195000,0.205000,0.201542,47159100
2019-07-24,0.210000,0.215000,0.200000,0.205000,0.201542,14648800
2019-07-25,0.210000,0.210000,0.195000,0.205000,0.201542,20856100
2019-07-26,0.200000,0.205000,0.190000,0.200000,0.196626,22962500
2019-07-29,0.200000,0.200000,0.190000,0.190000,0.186795,13869800
2019-07-31,0.190000,0.200000,0.185000,0.195000,0.191710,25854300
2019-08-01,0.185000,0.190000,0.180000,0.185000,0.181879,43423200
2019-08-02,0.185000,0.185000,0.175000,0.180000,0.176963,13670600
2019-08-05,0.180000,0.180000,0.165000,0.165000,0.162216,19681600
2019-08-06,0.155000,0.180000,0.150000,0.170000,0.167132,34119600
2019-08-07,0.170000,0.175000,0.165000,0.170000,0.167132,4941200
2019-08-08,0.170000,0.175000,0.165000,0.165000,0.162216,4716800
2019-08-09,0.170000,0.185000,0.170000,0.175000,0.172048,14675800
2019-08-13,0.170000,0.175000,0.165000,0.165000,0.162216,4447500
2019-08-14,0.170000,0.175000,0.165000,0.165000,0.162216,6691800
2019-08-15,0.160000,0.170000,0.160000,0.165000,0.162216,14746000
2019-08-16,0.165000,0.170000,0.160000,0.165000,0.162216,3639000
2019-08-19,0.170000,0.175000,0.165000,0.170000,0.167132,13891500
2019-08-20,0.170000,0.170000,0.165000,0.165000,0.162216,9506000
2019-08-21,0.165000,0.170000,0.160000,0.165000,0.162216,5676100
2019-08-22,0.165000,0.165000,0.160000,0.160000,0.157301,11280500
2019-08-23,0.160000,0.175000,0.155000,0.175000,0.172048,22954100
2019-08-26,0.170000,0.180000,0.165000,0.175000,0.172048,14097700
2019-08-27,0.175000,0.180000,0.170000,0.175000,0.172048,7318900
2019-08-28,0.170000,0.175000,0.170000,0.170000,0.167132,2776000
2019-08-29,0.170000,0.175000,0.170000,0.170000,0.167132,5920700
2019-08-30,0.170000,0.175000,0.165000,0.170000,0.167132,5370700
2019-09-03,0.170000,0.175000,0.165000,0.170000,0.167132,3352800
2019-09-04,0.170000,0.175000,0.165000,0.170000,0.167132,11556300
2019-09-05,0.170000,0.185000,0.170000,0.175000,0.172048,14655900
2019-09-06,0.175000,0.175000,0.170000,0.170000,0.167132,3515400
2019-09-10,0.170000,0.170000,0.165000,0.170000,0.167132,5250000
2019-09-11,0.170000,0.170000,0.165000,0.165000,0.162216,2657800
2019-09-12,0.170000,0.175000,0.165000,0.175000,0.172048,12054100
2019-09-13,0.180000,0.205000,0.180000,0.200000,0.196626,85550300
2019-09-17,0.200000,0.205000,0.185000,0.190000,0.186795,35891600
2019-09-18,0.190000,0.190000,0.180000,0.180000,0.176963,15105400
2019-09-19,0.180000,0.190000,0.180000,0.185000,0.181879,18714300
2019-09-20,0.185000,0.195000,0.185000,0.190000,0.186795,26282900
2019-09-23,0.190000,0.195000,0.190000,0.195000,0.191710,8362200
2019-09-24,0.195000,0.200000,0.185000,0.185000,0.181879,20376800
2019-09-25,0.185000,0.190000,0.180000,0.185000,0.181879,10946900
2019-09-26,0.185000,0.185000,0.180000,0.180000,0.176963,4210800
2019-09-27,0.185000,0.185000,0.175000,0.175000,0.172048,10184100
2019-09-30,0.175000,0.180000,0.170000,0.175000,0.172048,11204600
2019-10-01,0.180000,0.185000,0.175000,0.185000,0.181879,2749600
2019-10-02,0.185000,0.185000,0.175000,0.175000,0.172048,3898200
2019-10-03,0.175000,0.180000,0.175000,0.180000,0.176963,2157200
2019-10-04,0.175000,0.190000,0.175000,0.185000,0.181879,14009500
2019-10-07,0.185000,0.190000,0.180000,0.180000,0.176963,6328300
2019-10-08,0.185000,0.190000,0.180000,0.185000,0.181879,4624900
2019-10-09,0.185000,0.185000,0.180000,0.185000,0.181879,3024200
2019-10-10,0.185000,0.195000,0.180000,0.195000,0.191710,12056000
2019-10-11,0.195000,0.200000,0.190000,0.195000,0.191710,6739400
2019-10-14,0.205000,0.235000,0.200000,0.225000,0.221204,86287200
2019-10-15,0.225000,0.235000,0.215000,0.225000,0.221204,43086000
2019-10-16,0.230000,0.255000,0.225000,0.245000,0.240867,127523900
